adult,movie_id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,lang,company_name,movie_country,release_year
False,419680,en,41.827,180613180,100,Released,Daddy's Home 2,6.3,2557,Comedy,English,Red Granite Pictures,US,2017
False,1076487,en,41.825,0,125,Released,Warhorse One,7.3,293,War,Spanish,Operator Films (US),US,2023
False,44115,en,41.812,35700000,94,Released,127 Hours,7.081,7562,Adventure,English,Fox Searchlight Pictures,US,2010
False,9495,en,41.746,93722164,102,Released,The Crow,7.529,4126,Fantasy,English,Entertainment Media Investment,US,1994
False,25376,es,41.723,33965843,130,Released,The Secret in Their Eyes,8.0,2564,Mystery,Spanish,Canal+ España,AR,2009
False,718014,en,41.711,0,94,Released,Hold Your Breath,5.9,191,Horror,English,Secret Engine,US,2024
False,1637,en,41.709,350448145,116,Released,Speed,7.142,6231,Action,English,20th Century Fox,US,1994
False,17111,th,41.699,0,97,Released,Shutter,7.291,1235,Horror,Thai,GMM Pictures Co.,TH,2004
False,146451,sv,41.69,0,88,Released,Private Number 91-Karlsson,7.375,8,Comedy,Swedish,Film AB Imago,SE,1946
False,476299,en,41.685,0,91,Released,Ghostland,7.373,2433,Horror,French,Mars Films,FR,2018
False,187017,en,41.68,331333876,112,Released,22 Jump Street,6.834,7975,Crime,English,Columbia Pictures,US,2014
False,515001,en,41.664,82468705,108,Released,Jojo Rabbit,8.0,9628,Comedy,English,Fox Searchlight Pictures,US,2019
False,397567,ko,41.663,125983972,139,Released,Along with the Gods: The Two Worlds,8.1,1056,Action,Korean,Lotte Entertainment,KR,2017
False,274870,en,41.653,303144152,116,Released,Passengers,6.952,13337,Drama,English,Columbia Pictures,US,2016
False,68728,en,41.647,491868548,130,Released,Oz the Great and Powerful,5.922,6523,Fantasy,English,Roth Films,US,2013
False,8689,it,41.602,2000000,96,Released,Cannibal Holocaust,6.3,1656,Horror,Spanish,F.D. Cinematografica,IT,1980
False,34584,de,41.583,20158808,102,Released,The NeverEnding Story,7.198,4033,Adventure,English,Constantin Film,DE,1984
False,158011,en,41.576,68572378,94,Released,The Call,6.797,2875,Crime,English,TriStar Pictures,US,2013
False,464889,en,41.56,0,93,Released,Sniper: Ultimate Kill,6.44,335,Action,English,Mandalay Pictures,US,2017
False,24402,fr,41.527,20200000,95,Released,Emmanuelle,6.0,763,Drama,French,Orphée Productions,FR,1974
False,109520,en,41.525,0,90,Released,After Porn Ends,5.628,273,Documentary,English,Oxymoron Entertainment,US,2012
False,913290,en,41.458,45400000,103,Released,Barbarian,6.8,2559,Horror,English,BoulderLight Pictures,US,2022
False,1017163,ko,41.451,83703350,109,Released,The Roundup: Punishment,6.777,110,Action,Korean,BA Entertainment,KR,2024
False,1923,en,41.45,4248389,135,Released,Twin Peaks: Fire Walk with Me,7.4,1947,Drama,Danish,CiBy 2000,US,1992
False,77877,en,41.444,99400000,101,Released,The Lucky One,7.162,3666,Drama,English,Di Novi Pictures,US,2012
False,644,en,41.444,235926552,146,Released,A.I. Artificial Intelligence,7.041,6171,Drama,English,Warner Bros. Pictures,US,2001
False,1196263,es,41.405,0,85,Released,Deus Irae,3.0,1,Horror,Spanish,Molino Studio,AR,2023
False,123553,en,41.368,95396573,130,Released,The Mortal Instruments: City of Bones,6.441,4456,Fantasy,English,Screen Gems,CA,2013
False,558,en,41.338,788976453,127,Released,Spider-Man 2,7.288,15245,Action,English,Marvel Enterprises,US,2004
False,10200,en,41.316,233093859,104,Released,The Day the Earth Stood Still,5.627,3417,Drama,Mandarin,Dune Entertainment III,CA,2008
False,7278,en,41.313,85897593,84,Released,Meet the Spartans,4.081,1699,Comedy,English,New Regency Pictures,US,2008
False,274854,en,41.305,146936910,106,Released,The Last Witch Hunter,6.0,3613,Fantasy,English,NeoReel,US,2015
False,20526,en,41.305,400062763,125,Released,TRON: Legacy,6.492,7200,Adventure,English,Walt Disney Pictures,US,2010
False,1241674,en,41.299,273650,96,Released,The Last Breath,6.4,87,Horror,English,Anamorphic Films,GB,2024
False,13387,en,41.294,109000000,104,Released,Transporter 3,6.152,3384,Action,English,Grive Productions,FR,2008
False,666035,en,41.225,0,85,Released,Wanted Man,6.7,81,Action,English,Red Orm Productions Inc.,US,2024
False,18487,en,41.209,150166126,106,Released,The Taking of Pelham 1 2 3,6.352,3127,Crime,English,Escape Artists,US,2009
False,72710,en,41.174,63300000,125,Released,The Host,6.3,3915,Action,English,Open Road Films,US,2013
False,7445,en,41.168,43500000,105,Released,Brothers,7.314,3626,Drama,English,Lionsgate,US,2009
False,799876,en,41.152,4000000,105,Released,The Outfit,7.094,1137,Crime,English,Focus Features,US,2022
False,228326,en,41.149,97437106,95,Released,The Book of Life,7.542,2722,Animation,English,Reel FX Creative Studios,US,2014
False,215,en,41.142,152925093,93,Released,Saw II,6.597,5421,Horror,English,Got Films,US,2005
False,585245,en,41.109,107347356,97,Released,Clifford the Big Red Dog,7.187,1731,Family,English,Paramount Pictures,US,2021
False,937746,it,41.075,0,121,Released,Io Capitano,7.818,683,Adventure,English,Archimede,IT,2023
False,9659,en,41.072,100000000,91,Released,Mad Max,6.684,4495,Adventure,English,Kennedy Miller Productions,AU,1979
False,175112,en,41.026,63998725,78,Released,Tinker Bell and the Pirate Fairy,6.9,1009,Animation,English,DisneyToon Studios,US,2014
False,1147114,fr,41.022,0,99,Released,Christmas Carole,5.9,4,Comedy,French,Polaris Film Productions,FR,2024
False,55779,en,41.021,157887643,92,Released,Final Destination 5,6.093,3439,Horror,English,Parallel Zide,US,2011
False,724495,en,40.988,97300000,135,Released,The Woman King,7.7,2109,Action,English,TriStar Pictures,US,2022
False,417320,en,40.979,0,111,Released,Descendants 2,7.4,1672,Family,English,"Bad Angels Productions, Ltd.",US,2017
False,450465,en,40.972,246999039,129,Released,Glass,6.667,8544,Thriller,English,Blinding Edge Pictures,US,2019
False,72784,en,40.942,10100000,108,Released,The Loft,6.416,1453,Thriller,English,Open Road Films,US,2014
False,1397314,sv,40.938,0,28,Released,Avicii - My Last Show,7.1,22,Music,English,Candamo Film,SE,2024
False,1033462,zh,40.923,51706251,123,Released,Bureau 749,3.3,12,Action,Mandarin,华文映像影视传媒有限公司,CN,2024
False,9739,en,40.906,58055768,115,Released,Demolition Man,6.722,3712,Crime,English,Silver Pictures,US,1993
False,333167,ko,40.877,3191168,113,Released,Empire of Lust,6.9,44,Romance,Korean,Fineworks,KR,2015
False,975773,en,40.874,27219729,100,Released,Wicked Little Letters,6.949,423,Comedy,English,Blueprint Pictures,GB,2024
False,587792,en,40.864,164000,90,Released,Palm Springs,7.3,3165,Comedy,English,Limelight,US,2020
False,339984,en,40.862,74000000,119,Released,Miracles from Heaven,7.442,1191,Family,English,Columbia Pictures,US,2016
False,348350,en,40.844,392952373,135,Released,Solo: A Star Wars Story,6.555,8595,Science Fiction,English,Lucasfilm Ltd.,US,2018
False,47933,en,40.837,389681935,120,Released,Independence Day: Resurgence,5.331,6077,Action,English,20th Century Fox,US,2016
False,50723,ja,40.831,16537336,85,Released,Naruto Shippuden the Movie: The Lost Tower,7.098,468,Adventure,Japanese,TOHO,JP,2010
False,49047,en,40.829,723192705,91,Released,Gravity,7.164,15401,Science Fiction,English,Esperanto Filmoj,US,2013
False,290512,en,40.814,62832209,109,Released,The Mountain Between Us,6.65,2389,Drama,English,Chernin Entertainment,US,2017
False,1358280,en,40.809,0,95,Released,Taboo: Family Secrets,1.5,2,Romance,English,Breaking Glass Pictures,US,2024
False,127533,ja,40.807,61700000,134,Released,Rurouni Kenshin Part I: Origins,7.5,816,Adventure,Japanese,Studio Swan,JP,2012
False,608,en,40.78,445100000,88,Released,Men in Black II,6.373,9960,Action,English,Columbia Pictures,US,2002
False,5915,en,40.761,56255142,148,Released,Into the Wild,7.797,9559,Adventure,Danish,River Road Entertainment,US,2007
False,555604,en,40.758,0,117,Released,Guillermo del Toro's Pinocchio,8.1,2952,Animation,English,The Jim Henson Company,US,2022
False,4977,ja,40.746,946590,90,Released,Paprika,7.8,2470,Animation,English,Madhouse,JP,2006
False,49017,en,40.729,217124280,92,Released,Dracula Untold,6.427,6108,Horror,English,Universal Pictures,US,2014
False,1078249,da,40.727,0,126,Released,Boundless,5.9,32,Thriller,Danish,Nordisk Film Denmark,DK,2024
False,1365787,en,40.725,0,92,Released,3 Working Days,0.0,0,Drama,English,Bleeding Art Production,NG,2024
False,10661,en,40.683,204313400,113,Released,You Don't Mess with the Zohan,5.72,3794,Comedy,English,Relativity Media,US,2008
False,872906,hi,40.656,136698671,169,Released,Jawan,7.2,259,Action,Hindi,Red Chillies Entertainment,IN,2023
False,9291,en,40.645,190300000,113,Released,The Longest Yard,6.658,3388,Drama,English,Callahan Filmworks,US,2005
False,204082,en,40.629,51695362,100,Released,Homefront,6.939,3517,Action,English,Open Road Films,US,2013
False,214,en,40.594,164874275,108,Released,Saw III,6.405,4563,Horror,English,Twisted Pictures,US,2006
False,762504,en,40.58,170823080,130,Released,Nope,6.8,4201,Horror,English,Monkeypaw Productions,US,2022
False,289,en,40.579,10462500,102,Released,Casablanca,8.158,5504,Drama,German,Warner Bros. Pictures,US,1943
False,9889,en,40.575,141069860,114,Released,Shallow Hal,6.2,2900,Comedy,English,20th Century Fox,US,2001
False,1124127,en,40.535,0,84,Released,Air Force One Down,6.095,132,Action,English,SP Media Group,US,2024
False,9833,en,40.524,154674241,141,Released,The Phantom of the Opera,7.2,1634,Thriller,Italian,Warner Bros. Pictures,GB,2004
False,1371206,en,40.523,0,112,Released,Megan Thee Stallion: In Her Words,6.6,5,Documentary,English,Roc Nation,US,2024
False,610363,ru,40.51,0,108,Released,The One,6.1,55,Adventure,Russian,SSB Films,RU,2022
False,323372,es,40.508,0,76,Released,The Corpse of Anna Fritz,6.9,538,Drama,Spanish,Cine de Garage,ES,2015
False,10634,en,40.508,28215918,91,Released,Friday,7.146,1828,Comedy,English,New Line Cinema,US,1995
False,379686,en,40.466,163692228,115,Released,Space Jam: A New Legacy,6.7,4031,Family,English,Warner Bros. Pictures Animation,US,2021
False,1280468,tl,40.436,0,100,Released,Sisid Marino,5.0,4,Drama,Tagalog,Vivamax,PH,2024
False,13700,en,40.43,145358062,76,Released,Home on the Range,6.057,2046,Animation,Mandarin,Walt Disney Pictures,US,2004
False,2123,en,40.426,149270999,116,Released,"Me, Myself & Irene",6.594,3884,Comedy,English,Conundrum Entertainment,US,2000
False,1211472,en,40.419,852000,95,Released,September 5,6.2,16,Drama,German,BerghausWöbke Filmproduktion,US,2024
False,847,en,40.389,57300000,126,Released,Willow,7.0,1937,Fantasy,English,Metro-Goldwyn-Mayer,US,1988
False,726684,fr,40.384,0,54,Released,Miraculous World: Shanghai – The Legend of Ladydragon,7.884,645,Animation,French,Zagtoon,FR,2021
False,9567,en,40.383,86500000,121,Released,Tears of the Sun,6.9,2363,War,English,Columbia Pictures,US,2003
False,9257,en,40.377,207700000,117,Released,S.W.A.T.,6.161,2500,Action,English,Original Film,US,2003
False,2268,en,40.368,372200000,113,Released,The Golden Compass,6.072,4554,Adventure,Icelandic,Depth of Field,GB,2007
False,116776,ja,40.366,8201600,48,Released,Dragon Ball: Mystical Adventure,6.7,273,Action,Japanese,Toei Animation,JP,1988
False,37834,en,40.337,261989769,109,Released,Knight and Day,6.221,4500,Action,English,Pink Machine,US,2010
False,501929,en,40.319,0,110,Released,The Mitchells vs. the Machines,7.9,2981,Animation,English,Lord Miller,US,2021
False,8643,en,40.317,145166804,122,Released,The Exorcism of Emily Rose,6.591,2795,Crime,English,Lakeshore Entertainment,US,2005
False,342470,en,40.31,0,108,Released,All the Bright Places,7.648,2880,Romance,English,Echo Lake Entertainment,US,2020
False,277216,en,40.309,201634991,147,Released,Straight Outta Compton,7.783,3911,Drama,English,Broken Chair Flickz,US,2015
False,20504,en,40.292,157107755,118,Released,The Book of Eli,6.788,6145,Action,English,Alcon Entertainment,US,2010
False,550776,en,40.271,0,98,Released,Believe Me: The Abduction of Lisa McVey,8.077,626,Drama,English,Cineflix Productions,CA,2018
False,1487,en,40.271,99318987,122,Released,Hellboy,6.673,6904,Fantasy,Russian,Columbia Pictures,US,2004
False,76757,en,40.27,184000000,127,Released,Jupiter Ascending,5.458,6771,Science Fiction,English,Warner Bros. Pictures,US,2015
False,830764,en,40.266,0,87,Released,Pet Sematary: Bloodlines,5.6,361,Horror,English,Paramount Players,US,2023
False,197796,fr,40.258,47430624,112,Released,Beauty and the Beast,6.177,2044,Fantasy,English,Studio Babelsberg,FR,2014
False,446893,en,40.257,49276818,91,Released,Trolls World Tour,7.287,2145,Family,English,DreamWorks Animation,US,2020
False,10515,ja,40.239,5228752,125,Released,Castle in the Sky,7.978,4232,Adventure,Japanese,Studio Ghibli,JP,1986
False,893694,tl,40.231,0,95,Released,Eva,5.3,15,Drama,Tagalog,Viva Films,PH,2021
False,58574,en,40.225,334615000,129,Released,Sherlock Holmes: A Game of Shadows,7.139,10357,Adventure,English,Village Roadshow Pictures,US,2011
False,522402,en,40.214,0,115,Released,Finch,7.861,3571,Science Fiction,English,Amblin Entertainment,US,2021
False,3981,en,40.211,374100000,127,Released,What Women Want,6.447,3973,Comedy,English,Paramount Pictures,US,2000
False,9477,en,40.19,203600000,126,Released,King Arthur,6.289,2717,Adventure,English,Jerry Bruckheimer Films,US,2004
False,2034,en,40.181,104900000,122,Released,Training Day,7.5,5974,Action,English,WV Films II,US,2001
False,360784,en,40.179,0,83,Released,Hidden,6.9,1027,Thriller,English,Primal Pictures,US,2015
False,23483,en,40.178,96188903,117,Released,Kick-Ass,7.1,11685,Action,English,Marv,US,2010
False,1201734,en,40.163,0,100,Released,God of Pain,6.966,44,Horror,English,Inglewood Films,US,2024
False,25769,en,40.132,5805279,84,Released,Carriers,6.1,1392,Action,English,Paramount Vantage,US,2009
False,22538,en,40.13,51691156,113,Released,Scott Pilgrim vs. the World,7.5,7924,Action,English,Marc Platt Productions,US,2010
False,221731,ja,40.119,0,138,Released,Rurouni Kenshin Part II: Kyoto Inferno,7.6,578,Action,Japanese,AMUSE,JP,2014
False,1019420,en,40.117,0,94,Released,Irish Wish,6.2,438,Romance,English,Motion Picture Corporation of America,US,2024
False,522518,en,40.105,78871079,109,Released,A Dog's Journey,8.068,1528,Family,English,Amblin Entertainment,US,2019
False,10781,en,40.1,50517763,91,Released,The Texas Chainsaw Massacre: The Beginning,6.137,1803,Horror,English,Texas Chainsaw Productions,US,2006
False,9804,en,40.097,264218220,135,Released,Waterworld,6.2,3714,Adventure,English,Gordon Company,US,1995
False,530254,ko,40.077,24340302,125,Released,The Witch: Part 1. The Subversion,7.837,585,Action,English,Peppermint & Company,KR,2018
False,1405189,tl,40.058,0,65,Released,Teacher's Pet,0.0,0,Drama,Tagalog,Vivamax,PH,2025
False,1894,en,40.058,649398328,142,Released,Star Wars: Episode II - Attack of the Clones,6.6,13343,Adventure,English,Lucasfilm Ltd.,US,2002
False,1403775,zu,40.022,0,74,Released,"Umjolo: My Beginning, My End!",7.7,12,Romance,English,Stained Glass Productions,ZA,2025
False,2770,en,40.005,287553595,108,Released,American Pie 2,6.241,4930,Comedy,English,Universal Pictures,US,2001
False,315011,ja,39.985,78053145,120,Released,Shin Godzilla,7.2,1326,Action,Italian,Toho Pictures,JP,2016
False,375588,en,39.973,86493046,116,Released,Robin Hood,5.906,2981,Adventure,English,Appian Way,HK,2018
False,836009,en,39.947,0,101,Released,Against the Ice,6.8,540,Drama,English,RVK Studios,DK,2022
False,445651,en,39.93,41142379,105,Released,The Darkest Minds,7.0,2812,Action,English,21 Laps Entertainment,US,2018
False,518896,zh,39.884,100730000,101,Released,Warriors of Future,7.0,418,Drama,Cantonese,One Cool Pictures,CN,2022
False,1248753,en,39.879,0,91,Released,Amber Alert,7.1,175,Thriller,English,Hungry Bull Productions,US,2024
False,1260594,id,39.874,0,113,Released,Sumala,7.6,6,Horror,Javanese,Hitmaker Studios,ID,2024
False,76726,en,39.867,145000000,84,Released,Chronicle,6.827,5316,Science Fiction,English,Dune Entertainment,US,2012
False,193893,en,39.842,136600000,104,Released,Let's Be Cops,6.461,2779,Comedy,English,WideAwake Pictures,US,2014
False,10908,en,39.837,0,95,Released,Inferno,6.1,315,Action,English,KPI Productions,US,1999
False,614696,ko,39.819,13416285,98,Released,#Alive,7.238,1843,Action,Korean,Lotte Entertainment,KR,2020
False,27,en,39.814,1574623,69,Released,9 Songs,5.6,518,Drama,English,Revolution Films,US,2004
False,72331,en,39.81,116500000,105,Released,Abraham Lincoln: Vampire Hunter,5.749,3338,Action,English,Bazelevs Production,US,2012
False,1290034,en,39.787,0,43,Released,Defying Gravity: The Curtain Rises on Wicked,8.4,9,Documentary,English,Monkey,GB,2024
False,122126,ko,39.776,16465764,122,Released,The Concubine,5.9,89,Drama,Korean,Lotte Entertainment,KR,2012
False,1179558,en,39.757,0,89,Released,15 Cameras,6.0,24,Horror,English,Hood River Entertainment,US,2023
False,1735,en,39.731,403449830,112,Released,The Mummy: Tomb of the Dragon Emperor,5.49,4460,Adventure,English,Universal Pictures,US,2008
False,415,en,39.7,238207122,125,Released,Batman & Robin,4.4,5040,Action,English,Warner Bros. Pictures,US,1997
False,9836,en,39.699,384335608,108,Released,Happy Feet,6.2,5124,Animation,English,Kennedy Miller Productions,AU,2006
False,123338,cn,39.698,0,95,Released,Sex and Zen III,6.6,20,Comedy,Cantonese,Everwide (H. K.) Limited,HK,1998
False,275,en,39.693,60611975,98,Released,Fargo,7.86,8147,Crime,English,PolyGram Filmed Entertainment,US,1996
False,797109,ko,39.682,0,104,Released,Secret: Untold Melody,0.0,0,Romance,Korean,Hive Media Corp,KR,2025
False,8204,en,39.67,164200000,95,Released,The Spiderwick Chronicles,6.641,2633,Family,English,Paramount Pictures,US,2008
False,843380,en,39.662,81403,106,Released,Dead for a Dollar,5.9,252,Western,English,"Chaos, a Film Company",US,2022
False,894205,en,39.658,0,55,Released,Werewolf by Night,6.99,1302,Action,English,Marvel Studios,US,2022
