movie_id,lang
798141,English
200,English
62214,English
9303,English
9303,Italian
1904,English
1904,Japanese
41436,English
360606,English
1003581,English
13648,English
13648,Japanese
772515,Spanish
6279,English
504172,English
504172,Spanish
390734,Japanese
737043,English
1060090,English
1000850,Arabic
9994,English
603661,English
1142414,English
123,English
11442,English
617502,English
339547,Arabic
339547,Hebrew
339547,English
1178764,Cantonese
337170,Spanish
337170,French
337170,English
38322,English
460648,Mandarin
460648,English
460648,Italian
1103812,English
1231767,Korean
977262,English
1357305,Mandarin
1412,English
190899,English
190899,Japanese
1174128,English
1174128,Korean
12093,Russian
12093,Swedish
12093,English
105666,Spanish
153158,Spanish
153158,English
6615,Spanish
6615,English
9383,English
751741,English
7299,English
6877,English
65759,English
10623,English
10623,Korean
10623,Russian
768362,English
768362,Portuguese
768362,Spanish
37933,Japanese
873972,English
567646,Japanese
567646,Mandarin
567646,Korean
83542,English
6435,English
487558,English
264656,English
87502,English
28609,Japanese
574451,English
11045,English
11045,Portuguese
803114,English
15739,English
22586,English
817451,Swahili
817451,English
1375,English
1300607,Spanish
409582,English
409582,Mandarin
554972,Korean
1280330,Mandarin
2082,English
335777,English
4141,English
4141,Italian
818,English
818,Japanese
818,German
818,French
605116,English
605116,Hindi
605116,Portuguese
581644,English
1019411,English
1242011,English
1498,French
1498,English
2064,English
507411,Japanese
300681,English
361292,English
361292,French
361292,German
9767,English
50348,English
1208850,Malay
250480,English
199,English
807356,English
807356,Romanian
17431,Spanish
17431,English
171424,English
11968,English
314,Spanish
314,English
998022,English
998022,German
998022,Polish
998022,Turkish
1160956,Arabic
1160956,Mandarin
1160956,English
1122932,English
1122932,Spanish
376660,English
470044,English
804,English
804,Italian
1294931,Spanish
623491,English
246196,Japanese
556901,English
746349,Korean
753453,Indonesian
753453,English
355651,Dutch
1118224,Tamil
1272149,English
4538,English
4538,Hindi
4538,German
4538,Tibetan
535167,Mandarin
535167,English
535167,French
535167,Hindi
535167,Indonesian
535167,Japanese
535167,Korean
535167,Russian
316269,French
316269,German
316269,Russian
369885,Arabic
369885,English
369885,French
369885,German
2609,English
12139,English
9390,English
4964,English
1196980,English
1093485,Cantonese
1093485,English
1093485,Mandarin
1093485,Thai
422585,Spanish
1646,Spanish
1646,English
178809,English
373879,Japanese
10622,Mandarin
10622,Cantonese
10622,English
11937,Afrikaans
11937,English
623464,English
1418579,Mandarin
1131751,English
947890,Vietnamese
1092,English
1092,Russian
1092,German
787723,English
9641,English
449992,Mandarin
449992,Indonesian
449992,French
449992,English
1245700,Hindi
1211728,English
7347,Portuguese
9607,English
9912,English
9912,French
414419,Cantonese
414419,English
414419,French
414419,Japanese
414419,Spanish
375366,Spanish
375366,English
1230393,Japanese
41216,English
1226306,Tagalog
345330,English
2023,English
2023,Arabic
921636,English
796185,English
796185,French
796185,Italian
796185,Latin
796185,German
796185,Spanish
338947,English
11596,English
192558,Hindi
1290213,Thai
271969,English
8373,Spanish
8373,English
431562,English
9032,English
9032,Italian
1440,English
625568,English
1400733,English
17610,English
424781,English
884,English
1404320,Mandarin
1070514,Japanese
9944,English
740925,Romanian
740925,English
740925,Portuguese
740925,Spanish
34134,English
12096,English
11236,English
551608,English
433498,English
433498,Spanish
36073,Japanese
185341,Spanish
1001811,English
1001811,Greek
6038,English
6038,Mandarin
1064024,English
385332,English
11621,Japanese
13690,English
11041,English
460668,English
490,Swedish
9036,English
492,French
492,English
11319,English
12246,Mandarin
12246,Mongolian
1002398,Tagalog
894169,English
1116465,Mandarin
495193,English
763165,English
1120628,German
1120628,English
794,English
794,Italian
794,Latin
517116,English
12279,English
596161,English
4421,English
581600,English
581600,Spanish
2044,English
166666,English
1691,English
1691,Italian
1691,Slovak
1691,Czech
58431,English
1064178,English
449406,Spanish
449406,English
363093,Korean
363093,Japanese
8916,English
8916,Spanish
2119,English
688,English
292777,Japanese
299,English
292011,English
52449,English
284,English
249660,English
8698,English
8698,German
8698,Italian
8963,English
1159799,English
9341,English
168672,English
9948,English
398175,English
1727,English
84427,French
84427,Spanish
9506,English
979924,English
393457,English
11357,English
39145,Japanese
11797,English
10380,English
10323,English
10323,Portuguese
10323,Spanish
1414731,English
1371029,Persian
287590,Japanese
479753,English
21385,English
1217345,English
818110,German
818110,English
9728,English
1416811,English
743439,English
877269,English
475,English
1400515,English
1400515,Telugu
960704,Japanese
1235499,English
16780,English
288985,Italian
11134,Cantonese
11134,English
11134,Malay
11134,Thai
1911,English
1911,Arabic
1911,Spanish
1911,Danish
1911,Latin
1911,Norwegian
1911,Swedish
11077,English
11077,Spanish
573699,Mandarin
15016,English
1584,English
865463,Korean
241,English
241,Navajo
241,Japanese
1339658,English
10972,English
9705,German
9705,English
1057001,Korean
1057001,Ukrainian
1057001,English
342878,French
1146348,English
283445,English
1305928,English
2614,English
1059673,English
419329,Korean
592508,Hindi
11704,English
820446,English
820446,French
820446,Portuguese
152532,English
152532,Japanese
3600,English
1542,English
13654,English
833425,English
795,English
609,English
10060,English
10060,Spanish
249164,English
323675,English
1188258,Japanese
1188258,Mandarin
512196,English
13310,Swedish
461053,English
811631,English
811631,Portuguese
811631,Spanish
82386,Japanese
604822,Mandarin
604822,Hindi
604822,English
6972,Japanese
6972,English
6972,Mandarin
1636,English
1636,Russian
1636,Spanish
130925,English
11009,English
48138,English
48138,German
48138,Turkish
48138,Arabic
18736,English
329833,English
393519,French
9907,English
10529,English
638566,Japanese
375262,English
427453,Korean
10685,Vietnamese
10685,English
571,English
188222,English
181283,English
10015,Spanish
10015,English
385103,English
4442,English
4442,French
4442,German
4442,Italian
301,English
301,Spanish
1175942,English
723072,English
200085,Korean
200085,English
200085,Tagalog
38321,English
38321,Spanish
38321,Portuguese
41264,Italian
527261,English
14447,English
42246,English
10047,Latin
10047,English
11023,English
11023,Spanish
1013240,Indonesian
11046,German
11046,English
913001,Japanese
2133,English
1400791,Arabic
1400791,English
1400791,Hebrew
18269,English
68817,English
558915,English
558915,Zulu
274167,English
1008640,Mandarin
9428,English
9428,Italian
972731,English
615453,Mandarin
524247,English
58767,English
723419,English
693158,English
1400744,English
2253,English
2253,German
3034,English
3034,German
775568,Cantonese
634429,English
634429,Japanese
634429,Russian
10057,English
59961,English
59961,Afrikaans
59961,Spanish
702621,English
15356,English
7442,English
729720,French
504148,English
802,English
1396692,English
227,English
227306,Italian
227306,English
227306,Japanese
1400786,English
11113,English
1019939,English
862557,English
862557,Dutch
470229,English
753601,English
753601,French
753601,Portuguese
1408235,Spanish
1180702,French
1338799,Japanese
1261543,Indonesian
17903,Korean
553837,Japanese
1687,English
21407,English
42384,Korean
244267,English
1209423,Spanish
1032472,English
1032472,Icelandic
1032472,Japanese
824,French
824,Spanish
824,English
26022,English
26022,Hindi
369972,English
652722,Spanish
133521,Polish
619297,English
522016,German
522016,English
522016,Arabic
522016,Spanish
522016,Mandarin
522016,French
484718,English
298094,Cantonese
1010821,English
9354,English
579,English
1030598,Russian
1030598,Hebrew
1030598,English
980078,English
8699,English
8390,English
1026227,English
1026227,Italian
9545,English
1551,English
1125,English
121734,Spanish
350499,Japanese
8741,English
8741,Japanese
8741,Greek
960258,English
526007,English
482040,Korean
525660,Cantonese
525660,English
4614,Arabic
4614,English
4614,Russian
4614,Ukrainian
4614,German
1104102,English
38684,French
38684,English
592984,English
813258,English
1117006,Italian
396371,English
730840,Amharic
730840,Arabic
730840,Avaric
730840,Mandarin
730840,Greek
730840,English
730840,Portuguese
1244361,Japanese
1244361,Thai
2768,German
2768,Swedish
2768,English
2768,French
901908,Spanish
440472,English
938090,Korean
833593,Korean
486131,English
486131,Spanish
39451,English
11411,English
11411,French
11411,Italian
11411,Russian
14444,English
9522,English
978035,English
978035,Arabic
978035,French
7553,Russian
7553,English
958263,Mandarin
958263,Korean
524251,English
13497,English
294272,English
40205,English
370964,Russian
10377,English
16523,English
49524,English
1229831,English
1229831,French
1229831,Finnish
1229831,Swedish
622,English
622,French
622,Latin
622,Portuguese
622,Spanish
911835,Korean
1547,English
1039882,Mandarin
1039882,English
1039882,French
1039882,Korean
151960,English
98567,Mandarin
98567,English
98567,French
98567,Spanish
98567,Russian
60307,English
1333100,Japanese
410113,English
9595,English
326359,English
826945,Korean
675531,English
2043,English
2043,Russian
1273,English
1145969,English
22824,English
21832,Japanese
11220,Cantonese
11220,English
11220,Japanese
11220,Mandarin
54989,German
54989,Portuguese
768089,German
768089,Czech
10538,English
11361,English
288,English
717192,Dutch
338803,Korean
271185,English
38745,English
339527,English
1360610,English
42684,English
42684,Spanish
916605,English
916605,Italian
916605,Portuguese
12448,French
12448,English
958196,German
958196,English
958196,Portuguese
168,English
168,Finnish
49730,English
489939,English
277547,English
12133,English
12133,Spanish
271954,Turkish
999582,English
6069,English
334074,English
1900,Spanish
1900,English
572154,Japanese
384756,English
8068,English
4771,English
256961,English
10747,Spanish
10747,English
10747,Navajo
1262599,Tagalog
1403362,Haitian; Haitian Creole
1403362,Spanish
1032425,Danish
1032425,Spanish
1032425,French
1032425,English
184346,English
1140233,Korean
2898,English
10045,French
454227,English
454227,French
10975,Cantonese
981588,Russian
786,English
12902,English
10312,English
157841,English
79218,English
529216,Spanish
9584,English
1088615,Tamil
10537,English
10225,English
409,German
409,Italian
409,Arabic
409,English
597890,English
1189927,Spanish
566451,Japanese
6537,Spanish
419479,English
14138,English
877,English
877,Italian
154400,English
499726,French
770254,English
336,Spanish
336,Italian
300673,English
483980,English
42297,English
1389152,English
1389152,Hindi
2124,English
59,English
968,English
459992,French
459992,English
459992,Swedish
26877,Cantonese
83090,Japanese
11003,English
600583,English
760868,Danish
760868,Swedish
65199,Japanese
9909,English
1090,English
45317,English
1544,English
454294,English
1400793,Arabic
1400793,Persian
1400793,Turkish
86130,English
74018,English
74018,French
265195,Spanish
1142780,English
10906,English
1231574,Japanese
5458,English
10829,English
11891,English
9986,English
10873,English
10873,German
1282138,Polish
56386,Italian
587496,English
617882,Korean
617882,English
14424,English
326,English
22954,English
49520,English
15157,English
409502,English
1236671,Hindi
10775,Cantonese
10775,Mandarin
10775,Thai
356305,English
330980,English
1887,English
1887,French
1887,Latin
860623,English
91417,English
508763,English
441130,English
441130,Irish
449562,Danish
449562,English
449562,French
449562,Dutch
449562,German
191561,Cantonese
1127227,Tagalog
47626,English
1382511,Danish
51162,English
1129608,Russian
1129608,Tamil
1129608,Thai
591273,English
535292,English
1388874,Tagalog
396263,Japanese
664236,English
254201,Danish
254201,English
254201,French
12107,English
109431,English
293646,Spanish
293646,English
13836,English
1302004,Tagalog
13275,English
10911,German
10911,English
10911,Greek
8202,English
42941,English
93856,English
93856,Italian
93856,Russian
93856,Ukrainian
979275,English
1996,English
1996,Mandarin
551,English
10131,English
9319,English
641284,French
4550,English
4550,Japanese
