adult,backdrop_path,belongs_to_collection,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,/bkENfmxUY3UYsRLizJAhF5IQPvS.jpg,False,0,https://highlandfilmgroup.com/movies/blood-for-dust,1025596,tt10669888,en,Blood for Dust,"Reckless Ricky makes serious money dealing illegal weapons throughout the tri-state area and loves to flaunt it. Traveling salesman Cliff, covers the same territory Ricky runs guns through. Desperate to find some financial relief for his struggling family, Cliff agrees to partner with Ricky, to commit cross-state drug and gun deliveries for a mid-level American cartel boss John. When a simple exchange turns into a bloodbath after Ricky kills everyone in a territory grab, the pair find themselves in a pressure cooker situation where unlikely drug dealer Cliff must fight as hard as he can to stay alive.",70.19,/nvaCnkl8RilLhVAQXPFei0tqkqW.jpg,2024-04-19,0,98,Released,,Blood for Dust,False,5.8,55
False,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,False,90000000,https://www.bullettrainmovie.com,718930,tt12593682,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",70.185,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,2022-08-03,239300000,126,Released,The end of the line is just the beginning.,Bullet Train,False,7.445,6368
False,/kP8rK9dGS1pr0HrnmXfIi2heWjo.jpg,False,130000000,,1495,tt0320661,en,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",70.145,/uk55nBEFIQFveIiy9jvLGiVtk4h.jpg,2005-05-03,218100001,144,Released,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",Kingdom of Heaven,False,6.972,4343
False,/fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg,Uncharted Collection,120000000,https://www.unchartedmovie.com,335787,tt1464335,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",70.13,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,407141258,116,Released,Fortune favors the bold.,Uncharted,False,6.925,6062
False,/vYA4qUPWY0EbjpcIXAL4h4pVmTC.jpg,False,65000000,http://eyeswideshut.warnerbros.com/,345,tt0120663,en,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",70.116,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,1999-07-16,162100000,159,Released,Cruise. Kidman. Kubrick.,Eyes Wide Shut,False,7.484,6274
False,/cvH1gNIMRITdLzoWv1HNAbRyH3n.jpg,American Pie Collection,11000000,,2105,tt0163651,en,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",70.004,/5P68by2Thn8wHAziyWGEw2O7hco.jpg,1999-07-09,235483004,95,Released,There's nothing like your first piece.,American Pie,False,6.586,7722
False,/3XGjywr2ks1OeWHbqbp7e05AyDi.jpg,False,0,,108450,tt0111222,it,Spiando Marina,"Mark, a hitman haunted by his past as a corrupt Miami cop and the death of his wife and son,  prepares for his next killing. Gradually he becomes fascinated by the beautiful prostitute who lives in the next apartment and they embark on a passionate affair. Their dreams of a life together are complicated by her pimp being a drugs baron; before they can escape he must die, but things are never that simple...",69.929,/5nXdKIlB0G2Nv19Tx5ZUZU2fixI.jpg,1992-05-23,0,86,Released,,The Smile of the Fox,False,5.6,38
False,/lUIAlOzNVKunMHo7lFDqH8eGsWK.jpg,False,0,https://www.netflix.com/title/81449034,1151534,tt15789472,es,Nowhere,"A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo ship. After a violent storm, Mia gives birth to the child while lost at sea, where she must fight to survive.",69.922,/8uvCXfpaU1VveV5w9h05OxN0zdN.jpg,2023-09-29,0,109,Released,Attempting to survive in the middle of nowhere is her only option.,Nowhere,False,7.364,1387
False,/9pubUbDX3eKB6ZuKxbFgv4cBZrz.jpg,False,108000000,https://www.20thcenturystudios.com/movies/the-martian,286217,tt3659388,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",69.883,/3ndAx3weG6KDkJIRMCi5vXX6Dyb.jpg,2015-09-30,631058917,141,Released,Bring him home,The Martian,False,7.688,19893
False,/mFt3dvxKugYPgUQgV16M6K2nEtc.jpg,False,20000000,https://www.sonypictures.com/movies/superbad,8363,tt0829482,en,Superbad,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,69.846,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,2007-03-20,170800000,113,Released,Come and get some!,Superbad,False,7.3,7377
False,/zL8Xa10zuG97oz31yJorOCCVuZP.jpg,False,17000000,http://www.evildead-movie.com/,109428,tt1288558,en,Evil Dead,"Mia, a drug addict, is determined to kick the habit. To that end, she asks her brother, David, his girlfriend, Natalie and their friends Olivia and Eric to accompany her to their family's remote forest cabin to help her through withdrawal. Eric finds a mysterious Book of the Dead at the cabin and reads aloud from it, awakening an ancient demon. All hell breaks loose when the malevolent entity possesses Mia.",69.825,/1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg,2013-04-05,99010045,91,Released,The most terrifying film you will ever experience.,Evil Dead,False,6.6,4639
False,/cDJ61O1STtbWNBwefuqVrRe3d7l.jpg,Thor Collection,150000000,https://www.marvel.com/movies/thor,10195,tt0800369,en,Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",69.76,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,2011-04-21,449326618,115,Released,Courage is immortal.,Thor,False,6.77,21259
False,/my0i7zPwafBmHdl4zxcdAqlUXGO.jpg,False,40000000,,232672,tt1086772,en,Blended,"Recently divorced mom Lauren and widowed dad Jim let their friends push them into a blind date, which goes disastrously wrong. Unsurprisingly, neither wants to see the other ever again. However, fate intervenes when both Jim and Lauren, unbeknownst to each other, purchase one-half of the same vacation package at a South African resort for families, during spring break. They and their children are forced to share the same romantic suite and participate in a slew of family activities together.",69.747,/jvGN091oLHWXptuHEZab7Kj4ZFe.jpg,2014-05-21,128000000,117,Released,"Single dad, no clue. Single mom, flying solo.",Blended,False,6.879,3547
False,/7dw9rWwR06WIaOtJgcvS4kBghWk.jpg,Scary Movie Collection,45000000,,4248,tt0257106,en,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",69.713,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg,2001-07-04,141220678,82,Released,More merciless. More shameless.,Scary Movie 2,False,5.805,4685
False,/b4vPyaCEP53fVDBj0HqFukICiyk.jpg,False,12460000,,1154215,tt28336131,fr,Elyas,"Elyas, a former Special Forces soldier who has become paranoid since a mission in Afghanistan, is recruited to ensure the safety of Amina and her daughter Nour, 13 years old, both of whom came from the Middle East for the holidays. As he takes office, Elyas senses something is up.",69.682,/zuwf11mv6ju9Kf8PtlUjB0OzrBg.jpg,2024-07-03,1359330,99,Released,,Elyas,False,6.187,75
False,/oguoQWtQJcqIkmmUNbe3CmLx6AP.jpg,The Twilight Collection,68000000,http://eclipsethemovie.com,24021,tt1325004,en,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",69.665,/vddG4Vzq2ja48UBg4mo7u4zvoBp.jpg,2010-06-23,698491347,124,Released,It all begins... with a choice.,The Twilight Saga: Eclipse,False,6.2,8791
False,/hO97RyNjBIMfzfFpUjNhsm4zImh.jpg,Prometheus Collection,130000000,https://www.20thcenturystudios.com/movies/prometheus,70981,tt1446714,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",69.658,/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,2012-05-30,403354469,124,Released,The search for our beginning could lead to our end.,Prometheus,False,6.6,12354
False,/zNnjHLDtV8Ti3aworltaeaLMov4.jpg,The Godfather Collection,54000000,,242,tt0099674,en,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",69.649,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,1990-12-25,136766062,162,Released,All the power on earth can't change destiny.,The Godfather Part III,False,7.4,6260
False,/8lL13GCrlOii2KvMaSom2rC16Zr.jpg,False,0,,1262983,tt28821371,fr,MadS,"A teenager stops off to see his dealer to test a new drug before heading off for a night of partying. On the way home, he picks up an injured woman and the night takes a surreal turn.",69.603,/3xgcQHcYxGOrJNbwgXRGPPHCXVu.jpg,2024-10-25,0,89,Released,,MadS,False,6.933,82
False,/1UZEe0CBtsuCea5OcJHLSAHXsjq.jpg,False,0,,1402719,tt33269404,es,La posada,"The Mendoza family gathers yearly for Posada. Diego's girlfriend Caro hosts this year. Secrets and cultural clashes emerge, making Caro reconsider joining the Mendoza family.",69.575,/hkxTqSU30OIKkviHrTy8vXxXseE.jpg,2023-12-15,0,0,Released,,La posada,False,7.625,16
False,/pFLs2qFhfp7k2zgT69fTkcl0uHF.jpg,False,0,https://www.netflix.com/title/81686180,1091181,tt29195603,fr,Loups-Garous,"When an old card game comes to life, a family jumps back in time to a medieval village where they must unmask werewolves to secure their return home.",69.569,/nKDH9pjh1fkBcb3PNouQ0qmN6cW.jpg,2024-10-22,0,95,Released,"Night falls, the town is asleep.",Family Pack,False,5.582,380
False,/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg,False,9000000,http://www.splitmovie.com/,381288,tt4972582,en,Split,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",69.556,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,2017-01-19,278454358,117,Released,Kevin has 23 distinct personalities. The 24th is about to be unleashed.,Split,False,7.344,17441
False,/sd4xN5xi8tKRPrJOWwNiZEile7f.jpg,Cars Collection,120000000,http://disney.go.com/disneyvideos/animatedfilms/cars/,920,tt0317219,en,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",69.501,/2Touk3m5gzsqr1VsvxypdyHY5ci.jpg,2006-06-08,461983149,117,Released,Ahhh... it's got that new movie smell.,Cars,False,6.987,14069
False,/auJKGst3vXpJozHZh4nMFs0xWIU.jpg,Star Wars Collection,416000000,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,181812,tt2527338,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",69.474,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,2019-12-18,1074144248,142,Released,The saga will end. The story lives forever.,Star Wars: The Rise of Skywalker,False,6.3,10002
False,/51oaRzcFOAZzxOVbQQHnSbbuSJU.jpg,Naruto Collection,0,,347201,tt4618398,ja,BORUTO -NARUTO THE MOVIE-,"The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",69.435,/1k6iwC4KaPvTBt1JuaqXy3noZRY.jpg,2015-08-07,38362448,95,Released,Forge your own path.,Boruto: Naruto the Movie,False,7.5,1574
False,/kB7Eo8fjyHn4a80A2WUfW6YiMPG.jpg,V/H/S Collection,0,,1190868,tt32880932,en,V/H/S/Beyond,"The infinite playground of forbidden worlds and dangerous lifeforms offered by the sci-fi horror genre will lead to the biggest, maddest, bloodiest V/H/S ever.",69.417,/wXaf6VGNHIGU7qivapGOF7o4o4N.jpg,2024-09-20,0,114,Released,No safe space.,V/H/S/Beyond,False,6.826,172
False,/v8DepuF6gizphLzIyNZeQiB0hij.jpg,False,40000000,https://www.sonypictures.com/movies/thekaratekid,38575,tt1155076,en,The Karate Kid,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",69.397,/qV8xTWfknTOSErSa0b9Iay2QztS.jpg,2010-06-10,359126022,140,Released,A Challenge He Never Imagined. A Teacher He Never Expected.,The Karate Kid,False,6.537,6037
False,/yYQDu8yX2zZaCa1hUWD24jq3JRu.jpg,False,0,,1097870,tt2396431,en,Dear Santa,"Likeable 6th grader Liam writes to Santa asking him to prove that he's real. But Liam is dyslexic and accidentally sends his letter to Satan instead, who shows up at Liam's house, excited to have his first fanboy letter and wanting a little of Liam's soul.",69.39,/fRbDHbGBXg6kwQYr3CRYeKPJW5q.jpg,2024-11-24,0,108,Released,Jack Black is NOT Santa.,Dear Santa,False,6.4,333
False,/33dV6HAnXBmwKl640gO3U4auqUN.jpg,False,39200000,,110415,tt1706620,ko,Snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",69.366,/nzccOvhrLGI0nvAknCEAk8bchD9.jpg,2013-08-01,86758912,127,Released,Fight your way to the front.,Snowpiercer,False,6.906,9601
False,/gLwJ5SsmTqqUVn3lahlBacYSrGH.jpg,Mother's Job Collection,0,,481871,,ko,엄마의 직업,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.",69.258,/oIoJrYsyg34fe66BWndCit1ekUD.jpg,2017-07-27,0,79,Released,,Mother's Job,False,5.2,11
False,/55hRgXkbvHoc9dL58S9HAGyxmZt.jpg,Death Whisperer Collection,0,,1134433,tt29609422,th,ธี่หยด,"When a remote village is plagued by a deadly curse, one brother must fight to save his family from a terrifying supernatural threat.",69.215,/48TDjSJpCdJ4SBOHZX3G5IjaV02.jpg,2023-10-25,15150000,121,Released,"The haunted, calling voices will follow you everywhere.",Death Whisperer,False,7.607,168
False,/8UOAYjhwSF3aPZhm6wgLuyHRyrR.jpg,Horizon: An American Saga Collection,50000000,https://www.horizonamericansaga.com,932086,tt17505010,en,Horizon: An American Saga - Chapter 1,"Follow the story of how the Old West was won—and lost—through the blood, sweat and tears of many. Spanning 15 years before, during and following the Civil War from 1859 to 1874, embark on an emotional journey across a country at war with itself, experienced through the lens of families, friends and foes all attempting to discover what it truly means to be the United States of America.",69.198,/hqDkO0W9uk4aiwzn3pTeLO7NPZD.jpg,2024-06-26,38235702,182,Released,The American saga begins this summer.,Horizon: An American Saga - Chapter 1,False,6.967,430
False,/H6j5smdpRqP9a8UnhWp6zfl0SC.jpg,False,104000000,https://www.dc.com/bluebeetle,565770,tt9362930,en,Blue Beetle,"Recent college grad Jaime Reyes returns home full of aspirations for his future, only to find that home is not quite as he left it. As he searches to find his purpose in the world, fate intervenes when Jaime unexpectedly finds himself in possession of an ancient relic of alien biotechnology: the Scarab.",69.17,/mXLOHHc1Zeuwsl4xYKjKh2280oL.jpg,2023-08-16,130788072,128,Released,Jaime Reyes is a superhero whether he likes it or not.,Blue Beetle,False,6.721,2678
